,gabor_mean_0,gabor_std_0,gabor_energy_0,gabor_mean_1,gabor_std_1,gabor_energy_1,gabor_mean_2,gabor_std_2,gabor_energy_2,gabor_mean_3,gabor_std_3,gabor_energy_3,gabor_mean_4,gabor_std_4,gabor_energy_4,gabor_mean_5,gabor_std_5,gabor_energy_5,gabor_mean_6,gabor_std_6,gabor_energy_6,gabor_mean_7,gabor_std_7,gabor_energy_7,gabor_mean_8,gabor_std_8,gabor_energy_8,gabor_mean_9,gabor_std_9,gabor_energy_9,gabor_mean_10,gabor_std_10,gabor_energy_10,gabor_mean_11,gabor_std_11,gabor_energy_11,gabor_mean_12,gabor_std_12,gabor_energy_12,gabor_mean_13,gabor_std_13,gabor_energy_13,gabor_mean_14,gabor_std_14,gabor_energy_14,gabor_mean_15,gabor_std_15,gabor_energy_15,font_type
0,43.10439757128499,92.43661777764135,10399176.0,32.57695921851551,81.26480713066152,9230281.0,26.361371177596343,74.8185079614659,6801816.0,21.568856617697676,68.66483715872906,5155929.0,40.309630185458,90.79168394173908,7403496.0,27.193755077033224,77.06639722654613,4478585.0,20.689831132711927,68.6017418962202,2366869.0,16.72386446558632,62.424848108368614,1163332.0,40.95846986823808,91.06594533755383,8216267.0,23.108338725888395,72.08250793965317,2701694.0,11.950069529539729,53.238961326914925,1008028.0,11.105084261541215,51.513695469226086,736259.0,39.70363549999312,90.41488958734126,6762158.0,26.82949257204224,76.75848762856515,4043563.0,20.467672206082803,68.34196260990078,2053590.0,16.661934986438297,62.34146211674773,1090780.0,0.0
0,52.23887011055885,100.00082732085215,10645129.0,38.59169638308711,87.77375890647748,9707740.0,30.201427420798282,79.85146740345132,6637747.0,23.240243491071304,71.28494020407138,4750101.0,50.86125931076262,99.82517905766903,7501341.0,35.70839070094037,86.2319088641358,6904579.0,27.430026434993323,77.36821224659457,4422320.0,22.307022827718193,70.85736766398215,2909811.0,53.810502746761024,101.20292811117656,10341261.0,36.334125579986505,86.32277353458366,8013065.0,26.161699205573377,75.47935293681348,4848073.0,20.038327298261073,67.14407735230633,3389984.0,49.84302329583787,99.31686283765795,6178403.0,35.35062851950269,86.04060345623995,6338904.0,27.141162175930386,77.16079152223296,3980902.0,21.871394445897756,70.30940269111821,2592776.0,0.0
0,49.63648786330906,97.2446096096623,11899168.0,27.491062700499786,77.21464539989282,4939977.0,22.530030221255387,70.84694239225799,3755081.0,17.96608025498754,63.93144759932147,2520693.0,49.8028045875728,98.08460873088967,10949350.0,27.988417480139333,78.10978038945014,4372342.0,21.756569164681746,70.02414725660998,2837699.0,18.420295741487795,64.99937654443123,2147044.0,54.670044471368975,99.36362214465086,15729042.0,31.589056325811292,81.25033783121903,8069526.0,25.491840605251202,74.214967708394,6322339.0,21.75119611460671,69.22156159004646,4334617.0,48.77253686442428,97.48732785369566,9947539.0,27.191743195054453,77.30081878192792,3737970.0,21.621249879528026,69.94289614864879,2463364.0,18.14892917624706,64.63013456576601,1905319.0,0.0
0,44.68159429169363,94.40732310847183,8392313.0,26.382052773609065,75.42510958130322,5336607.0,18.530434662884993,64.6078783403025,3213870.0,14.142888367226115,57.03542872993951,2273345.0,42.33245101953711,93.04369946785461,5998066.0,25.058585521333864,74.12340059106417,4493979.0,18.85092625738321,65.41526635287262,2918513.0,15.516773140945327,59.95709905658087,2050984.0,45.90644834850133,94.70293708263743,10558844.0,29.197753025567597,78.29728656041372,7052982.0,21.386615219396678,68.32320848487126,5235896.0,15.510673816965207,58.89392962537535,3895354.0,41.31100700802688,92.1295506042377,5884932.0,24.85020170450634,73.99330970689492,4011708.0,18.615826919634866,65.1886121709362,2539727.0,15.283644380498686,59.60772434043853,1838395.0,0.0
0,52.341231705470115,98.92283220018733,12809786.0,31.283830251545485,81.14157473208576,6918999.0,21.474332585259738,69.20878959929378,3881252.0,18.198868251848385,64.09601921997215,3097332.0,49.59557213861849,97.9965790339706,10197862.0,28.415342622296265,78.45664295217725,4868452.0,20.47751132436563,68.12168356126482,2750283.0,17.353800374495737,63.22780481407507,2079469.0,51.69081728187688,98.22744703570838,13167142.0,28.611424529470888,78.37382934256149,6188743.0,20.763282895733226,68.15145585313228,3819920.0,17.84131431482425,63.67184928699086,2697112.0,48.818851454613046,97.6314863389982,9403702.0,27.628173576021258,77.75548948525216,4161233.0,20.015638983354215,67.53955119099084,2270839.0,17.109830857347415,62.881512786852504,1843421.0,0.0
0,101.9111915022511,118.88754707350618,23981840.0,62.96297552009472,106.47650308214959,12462223.0,42.326966102628354,92.73934817668463,6645143.0,36.48187068882433,87.20140460730101,5514992.0,100.08989102449367,119.9816491941628,20485323.0,65.03977812504303,107.95052715936464,11839979.0,46.853631713731055,96.69474484880931,6949825.0,38.49287666423428,89.63575823991513,5102607.0,104.07111460671064,118.03071357415365,28943525.0,72.12390198400132,109.05127171568114,19280005.0,53.89284706254905,100.34343785020165,13864769.0,40.49959727939861,89.66382109986372,9953498.0,99.29068338588206,119.77763806709545,20165139.0,63.73468112789305,107.48929329970251,10795541.0,45.251237419283775,95.61485457629497,5967841.0,38.307998650713884,89.56530870980569,4630894.0,0.0
0,53.890539163717975,98.17823569951655,18118594.0,43.583399306081425,90.17973542728689,14665107.0,37.74372513114235,86.43031083954364,11521992.0,32.952043548897855,82.24628876420466,8637329.0,38.29063003400752,89.76122609520058,3919416.0,25.204277443515853,75.46058954601476,1048661.0,17.710760556787047,64.46118334746951,345758.0,12.5423493411904,54.87980623374798,176639.0,22.008863295287135,71.01688886942013,915804.0,7.018270435488978,41.47725097920883,144952.0,2.5814872437388994,25.337966218372365,57718.0,1.8476855612617202,21.47091535765121,38784.0,37.244143340997645,88.87079544261317,3298703.0,24.497857319877188,74.54892754252914,913671.0,17.284393027770513,63.74688203736485,319898.0,12.198007737742836,54.1606225749604,167526.0,0.0
0,43.11193223279316,91.9917059551885,10872560.0,24.551901047761977,73.27895098747896,5012569.0,18.752252825928323,65.00650506913591,3579643.0,14.580265313709022,57.84748930013702,2427834.0,38.296219933637154,88.67744570721194,7832522.0,21.44529367625394,69.50301942331046,2977453.0,15.989870027949499,60.9191741741548,1746598.0,12.69117181368837,54.71506765543036,1255132.0,38.009353788327296,88.05424724216417,8738673.0,23.493217427820078,71.96953246906405,4656091.0,16.95069942586499,62.22863192014713,2792332.0,13.023085872423621,54.97923995492701,1946392.0,37.46717482892979,88.18541466443959,6995549.0,21.198887183158707,69.26598566825281,2585395.0,15.58393970893971,60.25908383773633,1521299.0,12.301660103812422,53.942666819256445,1118649.0,0.0
0,43.51211087552147,93.18422386473885,9196539.0,25.37351991573846,74.44995702435429,4990817.0,18.38257940824166,64.62291479747712,2845953.0,13.862822004378296,56.66751283015952,1907813.0,45.21336103041401,94.79956578497651,9118307.0,24.276412619955668,73.54541695242833,3257269.0,18.44018222246699,65.06692954364571,2063677.0,15.081867590973552,59.316000894917806,1582221.0,51.01610366097121,96.60395045786676,15481929.0,30.251576461841363,79.73615982838332,7711774.0,24.692908331153365,73.21538105618944,5999343.0,19.099077873084497,65.0917410086361,3944035.0,44.72781078327436,94.54719486164609,8779183.0,24.209943068386778,73.50010359733628,3096393.0,18.617721771695283,65.41109042747316,1927928.0,15.0321419228704,59.25848977171443,1486022.0,0.0
0,43.10728029353857,91.7712550236611,10920871.0,23.543648717489777,71.88492924713228,5295154.0,17.954449546336964,63.67999638093464,3462491.0,14.981807010780521,58.64354593143995,2367509.0,39.981187440624524,90.16667755722142,8075215.0,20.99713793008495,68.7513434996025,3186681.0,15.887071291872616,60.63989256755911,1987027.0,13.400894590464127,56.08329060618746,1462027.0,41.620435833184175,90.65108621803483,10132083.0,22.042798529553497,69.92206668729014,4390590.0,17.117310445952832,62.34683652895662,3312695.0,14.268075959301125,57.39160975906981,2121037.0,39.569109608844705,90.05953903864857,7299576.0,20.294461042805413,67.86469465182789,2611408.0,15.708216877091049,60.40722235045821,1748800.0,13.219727113766849,55.794529087089295,1263900.0,0.0
0,50.45971933471934,97.24099130282714,13531919.0,32.88818996020983,82.26049782747766,8183245.0,23.527415979402733,71.72262272585222,5154640.0,19.90328854070576,66.57241714348476,3958224.0,44.620246520080954,94.21586847810883,8640519.0,26.32960099681954,76.10396577792986,3886764.0,20.137969668598807,67.70915632450965,2451241.0,16.623263482535005,62.11305624233501,1614068.0,44.13699728765954,93.83046985194925,8235692.0,22.90316806873098,71.70709442733502,2872366.0,16.92935179193457,62.64014956429254,1589006.0,12.675980297669039,54.7111014430328,1210141.0,43.90636057606256,93.95070975661275,7599667.0,25.555878343957815,75.31578448741912,3222666.0,19.986168096267434,67.55499825187539,2155315.0,16.64402768790186,62.19112426268427,1481361.0,0.0
0,49.72559581996668,96.87289705901036,13905786.0,38.46019261747738,86.53212616065244,11970382.0,31.487596549682642,80.48090627993977,8929439.0,26.293965386680618,74.79896761109732,6603530.0,44.73646239209153,94.61687604469863,8252680.0,29.638467045751813,80.28223009114605,4177130.0,22.421395478514683,71.34990276745627,1755257.0,17.742054012749378,64.30653599904183,795007.0,41.789857292340734,92.41049754041259,6478437.0,20.78759758229957,69.03988001534307,1367878.0,11.469413886632429,52.39859740799814,535566.0,7.696174842698022,43.25813623853845,318023.0,44.178331222205394,94.38892540181207,7420199.0,29.305406782227973,80.02405824716612,3654204.0,22.208789979485342,71.08970626131459,1569535.0,17.776956464870374,64.38102973135179,759229.0,0.0
0,43.572086987649904,92.60141965232026,10021402.0,23.268103495752502,71.62829691792055,4721307.0,17.750370021065386,63.45898216994506,3125699.0,15.283169376712424,59.26594079618059,2227131.0,43.0145667827787,93.04384574442119,8165866.0,24.116804463658767,73.0641425447486,3998579.0,17.08906665198056,62.70270970589145,2222572.0,14.784162409990225,58.66019982769017,1831726.0,46.63682346381022,94.1654264719451,12649145.0,27.813770979333892,76.7724405757135,6903642.0,19.118640800760005,65.34140252323046,4416454.0,16.37386928446531,60.6173077899124,3850748.0,42.57224532224532,92.70008095852285,7871194.0,23.523657253789704,72.42246240325998,3518622.0,16.894850339386764,62.45346954680502,1964229.0,14.69890783549724,58.543500616505675,1690581.0,0.0
0,24.854753824124685,73.38641762750018,5583999.0,23.30099922897936,72.41800928616905,2610135.0,19.855287342870124,67.41701389796513,1992831.0,16.321999215211136,61.41677750625632,2030399.0,25.103411422120033,74.38350970487802,4422629.0,23.92594931916124,73.25184413571216,2769127.0,19.805088392008923,67.31235915623358,2079105.0,16.472269072434635,61.77282355142568,1895915.0,26.535406713386845,75.3813521325513,6220661.0,26.514620134653246,75.87898756495478,4700925.0,21.848556401536534,69.97498628113628,3467402.0,17.664325494623508,63.172436059201544,3433973.0,24.862477798736077,73.94641317610848,4714727.0,23.785511696107722,73.12604374028409,2588976.0,19.748795280252235,67.25765168038858,1977622.0,16.419065206316862,61.693731975244276,1842651.0,0.0
0,47.556811141248225,94.25650545535561,14024954.0,34.122096625407885,83.28316322587833,9118468.0,24.8234362737674,73.39529896986026,5824030.0,19.903784196830554,66.41552412607352,4194096.0,43.22435323759827,92.98143751807743,9011660.0,26.453602800457105,76.2981320193299,3874685.0,19.31924040698875,66.4939959132401,2173544.0,15.57914320331539,60.324917426616864,1331308.0,42.29964305874902,92.1277103593173,8658047.0,22.29667256405667,70.8174588158113,2880625.0,15.030420894659306,59.215794657994614,1521532.0,11.638849114014677,52.54210064514512,1157952.0,42.695421032341564,92.81678694326722,8002819.0,25.934587159752724,75.80411190926147,3263476.0,19.32059313516267,66.56239679242151,1940262.0,15.60180742382729,60.384724539979,1263663.0,0.0
0,36.232170147733065,86.28409530306381,8181126.0,22.47125710784651,69.94365891499886,5018975.0,15.990838966832344,60.193374510374504,3125985.0,12.368828392835015,53.41305085096244,2227643.0,33.03215052801146,83.71685966233976,5616819.0,19.426599867825033,66.08713591717517,3469761.0,14.517528672329997,58.06725886483437,2040419.0,11.91322747862483,53.01978238519371,1396765.0,35.71235422891052,85.68471464636501,8034312.0,20.504980655642907,67.4133643372345,4176828.0,14.025056449725325,56.933453743225684,2375745.0,11.569667221985103,51.97915641935131,1830026.0,32.53448596329391,83.26647130288022,5231824.0,19.3888525560711,66.18107389729502,3129212.0,14.153044154699783,57.46347935362229,1793646.0,11.938839820462338,53.109687731619275,1304695.0,0.0
0,54.70662492599579,100.77024886698842,12688803.0,32.19499938042984,82.17549905577582,6846664.0,21.713897991215873,69.57813374546778,3845291.0,18.213133854690145,64.09081470849033,3080625.0,52.95585734741364,100.72982699410903,9885943.0,31.02476731698586,81.42158621564907,5453687.0,21.728218666960387,69.93377186274226,3029634.0,18.172718949209017,64.54394785657273,2292710.0,56.091214495188005,101.10210585909887,14394070.0,34.01382501961972,83.62860007755803,8269089.0,23.706370213820545,72.06797641979071,5379743.0,19.32021795101265,65.51692867842026,4289986.0,52.06227196376203,100.05614092522839,9746463.0,30.538891795514314,81.0157576583076,4976964.0,20.991947309000288,68.9488145882789,2609927.0,18.052699604851924,64.3822592340511,2184549.0,0.0
0,86.71316999628257,116.42500598492755,17515718.0,48.87594484448789,97.08721326708124,9543414.0,34.39854538695598,85.06971226709814,5819102.0,27.713749982789718,77.45210786806886,4500883.0,81.11569440046262,115.71242363228727,12591370.0,48.46777202571904,97.56981713871814,8191116.0,36.8400665693712,88.00727930157623,4926649.0,29.78131066624444,80.61128797046156,3415819.0,90.1477881345431,115.43881874486878,24139420.0,58.49510367473944,102.18073061373757,15421995.0,43.5139919593562,92.29001002172605,11125620.0,30.05479925926946,79.02139906939851,8012601.0,79.04443522738225,114.73109162537274,12975947.0,48.11619866172846,97.47604614877287,7556309.0,36.336903319519216,87.69018107168641,4324895.0,29.83001060153378,80.72742320175465,3234600.0,0.0
0,39.1673958089521,88.90591984149162,8643901.0,22.325766545965223,70.20874464487521,4340962.0,15.93208134267737,60.43622416093872,2643870.0,13.55478549104377,55.88842584353037,2297241.0,38.31137530806405,89.06506688216649,6673214.0,23.03321584447412,71.57699098781754,3748806.0,16.59016811003566,61.8685291662883,2135122.0,13.53192335228759,56.31110859564352,1592583.0,41.399103000096375,90.54720875325158,10238690.0,26.034821563795074,74.27345949405128,6656801.0,18.937358015172585,64.88008021113659,4766198.0,13.940808676735829,56.05856797479836,3384923.0,37.79904414093156,88.50196671851954,6633401.0,22.69986989026724,71.19601618188634,3484780.0,16.1720184907271,61.20456146111774,1917623.0,13.455428811389076,56.185254589188375,1516162.0,0.0
0,62.218684170670926,102.20545890144693,22336210.0,50.8005087359392,95.19290436515047,17549270.0,43.60041511200452,91.3900560123899,13710280.0,37.410592584433644,86.45035501349561,10027636.0,38.81419779433025,90.7266459447605,1908628.0,23.91839916839917,73.92635375506741,473100.0,16.190454144924345,61.90408681348228,200873.0,11.137794123721276,51.88215323864236,121051.0,14.400751745122607,58.53752786209706,296192.0,2.834209910368851,26.588575879312174,41246.0,1.0801018160289684,16.46690663402826,14489.0,0.7356500667758946,13.58023555976826,11830.0,38.03209373408049,89.98868421192357,1810802.0,23.34754099489199,73.13820497667716,435684.0,15.61772005066707,60.87171214593423,191361.0,10.888007531219452,51.32313238499059,117885.0,0.0
0,52.21615598022883,99.92121750765611,10030105.0,32.142239539590534,82.28557292505221,6013136.0,23.64284706254905,72.43712507720318,3703141.0,19.122504509093915,65.77269124430943,3059521.0,50.20039824592805,99.43038102045121,6905027.0,32.481278655119716,83.22475856967868,5109604.0,25.0276896228883,74.4785802320376,3548919.0,20.71290667896628,68.50632022256848,2736931.0,55.56654699783839,101.56709989484527,12782511.0,36.18412592419215,85.65475503302576,8748270.0,27.973317178615194,77.12450855349574,6626452.0,20.508797896215114,67.10660451629471,5106536.0,49.67541235835938,98.86620215249455,7453315.0,32.04563134198896,82.76061313051767,4954158.0,24.79637310514794,74.24688494286019,3335155.0,20.54956561247952,68.30252646036188,2599682.0,0.0
0,49.2925507014911,96.04947391630824,14706262.0,38.71552780493178,86.44455400947194,12439318.0,32.42948603213504,81.35952609946575,9611140.0,28.185953656152332,77.04255925782516,7080726.0,40.994940177059384,91.77433780980004,6181564.0,26.661250017210282,77.01254920504554,2461140.0,19.84103206619763,67.73330705564555,798732.0,14.778555300078478,59.21825537578183,333628.0,34.0287755916895,85.5220272382613,3253722.0,13.390337803417273,56.43111905340562,535849.0,6.708712533215844,40.57204858946956,154298.0,4.752808718040506,34.27550253557877,113552.0,39.8234827415291,90.88439241439146,5362755.0,26.075966185237707,76.34509545162503,2033330.0,19.636042117002383,67.43788355768817,731255.0,14.628942875631617,58.94213138232731,319786.0,0.0
0,46.87664358194159,94.67445329688522,12219416.0,31.487553523977365,80.99868852325433,7668104.0,23.473434208533547,72.12933508377316,4245148.0,18.89569880629483,65.66830310877273,2490242.0,44.10645764205367,93.99441494968896,8311381.0,27.4727440762209,77.76747100948529,3437733.0,19.49984338643279,67.07229783750796,1200347.0,13.994124409687323,57.63745435973188,476176.0,43.27076420536685,92.93161486254412,8879743.0,23.427061103385608,72.56139788794948,2636215.0,15.092035425644697,59.59404698868698,826477.0,11.652636271013755,52.758875539376554,592663.0,43.980757183571754,94.08882385485815,7633005.0,27.17370337734576,77.49670423993356,3071276.0,19.19495979678099,66.62442100722649,1063951.0,13.878121945174925,57.42302177349481,450399.0,0.0
0,52.18011248640388,99.39540210989738,11922318.0,33.12188665996613,83.15766182358833,6906340.0,23.40240909528989,71.94649125444379,4147159.0,18.05887465407333,63.958497244878075,2792895.0,50.762773471382744,99.58572500936434,8122386.0,32.306126172020214,82.65863876170816,6199898.0,23.903001128994507,72.76244283981889,3938697.0,19.09685602566397,65.95380962947404,2679162.0,53.603039680026434,100.61716643869698,11856811.0,35.255767165535374,84.54872861218917,9069939.0,25.63968553372527,74.1471232320016,6226866.0,19.036236248984594,64.89679755640559,4664685.0,50.10255951315554,99.12468070338075,7892396.0,31.69448995607936,82.20886372563464,5452260.0,23.299403835827675,72.15314106374346,3312982.0,18.716211053131584,65.45104085751093,2310603.0,0.0
0,74.50283453346367,108.29666867548016,24094705.0,55.71846215803169,99.90535413713155,16276103.0,42.36743263895582,91.50702546213707,11352494.0,35.70233784472195,85.51619156638975,8538398.0,60.74143100053696,105.84055902915576,10416307.0,37.990888876650466,89.46402841357707,3855984.0,28.406919910231167,79.36790219463239,1684726.0,20.950706309977832,69.4552326840607,731716.0,48.81713214743016,98.76292224534282,4869671.0,21.367310445952832,69.92455329881653,1438729.0,11.808086423152648,53.16756084340962,426017.0,7.871578595916344,43.76412263818596,248961.0,59.03794006691358,105.11253149976424,9188783.0,37.30077549531192,88.89698067566745,3282377.0,28.434267048505458,79.43128841523583,1581664.0,20.973513375831256,69.49861076187716,713048.0,0.0
0,47.12267489088681,94.86294981384276,12760046.0,27.856197766793795,77.47825741536629,5650098.0,22.32845479203095,70.44150524062351,4020742.0,17.5011324365629,63.09087448094535,2675326.0,45.14795335325137,94.44132138919394,10043954.0,25.66887245115722,75.24679795292248,3883211.0,20.253469592873568,67.84242442925022,2482858.0,16.44418877614242,61.69549829231976,1893249.0,46.544288939984305,94.63827618876608,12364556.0,27.707346036816237,77.28485185826987,5837348.0,21.712603778001128,69.6144420174719,4003559.0,17.09656689292451,62.36005592912562,2667546.0,44.28520879514257,94.0306564477555,9017270.0,25.590610414285912,75.22482564227884,3622211.0,20.3383128416241,68.03901081917328,2272298.0,16.31683613057785,61.50950466412334,1751395.0,0.0
