,area_ratio,gabor_mean_1,gabor_std_1,gabor_energy_1,gabor_mean_2,gabor_std_2,gabor_energy_2,gabor_mean_3,gabor_std_3,gabor_energy_3,gabor_mean_4,gabor_std_4,gabor_energy_4,gabor_mean_5,gabor_std_5,gabor_energy_5,gabor_mean_6,gabor_std_6,gabor_energy_6,gabor_mean_7,gabor_std_7,gabor_energy_7,gabor_mean_8,gabor_std_8,gabor_energy_8,gabor_mean_9,gabor_std_9,gabor_energy_9,gabor_mean_10,gabor_std_10,gabor_energy_10,gabor_mean_11,gabor_std_11,gabor_energy_11,gabor_mean_12,gabor_std_12,gabor_energy_12,gabor_mean_13,gabor_std_13,gabor_energy_13,gabor_mean_14,gabor_std_14,gabor_energy_14,gabor_mean_15,gabor_std_15,gabor_energy_15,gabor_mean_16,gabor_std_16,gabor_energy_16,font_type
0,0.061881951155307556,98.06801675593066,117.8877843820669,24031589.0,61.42556380884196,105.34101715814558,13146489.0,41.27274338780961,91.64867253838146,7202971.0,34.832270311574945,85.35885792412273,5647809.0,94.71684439151326,118.97875366064221,18851311.0,60.52051121421982,105.51451162167201,10882430.0,42.929962756949514,93.50924677307354,6216893.0,35.55853905357217,86.77012027923455,4626924.0,100.00857416254767,117.13260969070866,27763616.0,66.62406376065316,106.87290218282406,17457109.0,47.366739064586746,95.98331676260307,11465571.0,37.9808415139541,87.654322601322,9277744.0,94.04803733942806,118.75138121806249,18554716.0,59.261405253954926,105.06732592418058,9695283.0,41.38355178918093,92.37888696412841,5092054.0,35.345780383032036,86.66106584597233,4142815.0,0.0
0,0.04145495314219406,69.90565495449601,109.57750505733893,15415073.0,44.35761933609616,93.60190815924948,9185002.0,31.02383968278008,81.30783003301724,5815802.0,23.44911435888257,71.91543563327279,3859199.0,66.61177734025416,109.67603590023256,9108756.0,42.72401419504069,92.91816035203728,7673649.0,31.267100136305434,81.91985199024104,4904528.0,24.874481970508462,74.3639924937864,3309262.0,71.60658844019771,110.91027528665785,14774163.0,47.21299617243326,94.68581315841709,12686837.0,34.13454654348694,83.586335744711,8735854.0,25.19368795693299,73.42601702013289,6597234.0,66.59261197009542,109.46944598049542,10046502.0,42.00379142514904,92.32317535701746,7334523.0,30.809564786385977,81.55215166991181,4435786.0,24.52006718894136,73.96987992338241,3015280.0,0.0
0,0.06592170610575518,63.049274758711846,104.34404910878767,17708241.0,46.21157460313089,93.73695591608666,12896609.0,35.03620527047679,84.8511296418266,8705041.0,28.460034282881963,77.77763427547285,6482398.0,58.2521409590946,103.99769712156711,11447430.0,37.99390928116094,88.9307319360788,5799281.0,28.578272363040575,79.18539611440421,3378184.0,23.25059719678925,72.45015240018701,2074211.0,56.62328069281712,102.95886801154678,10728778.0,30.997554418912035,82.07464340857378,3282153.0,20.33657976621553,68.27038090244332,1578589.0,16.202685492420592,61.5310932427103,1145574.0,57.480922402280015,103.89984771162479,9915283.0,37.11137634068098,88.32274552155174,4899979.0,28.285687240985254,78.9158233921457,2974866.0,23.47014016053751,72.78687895157357,1990998.0,0.0
0,0.03163001974983542,63.370749060318595,105.75171368775156,14892673.0,36.5104552463824,86.77723305499782,7486373.0,24.514757816910134,73.70582420491463,3892665.0,20.58368843882089,68.24884236208196,2630467.0,60.778605209896604,105.692753628807,11298677.0,34.77750547286971,85.588166516253,5691986.0,23.515184631906486,72.67350016711944,2588815.0,18.835636642755848,65.92725256503984,1428763.0,64.5852580165494,106.15765521432478,16035539.0,37.23957229006898,87.05698376896845,8572635.0,25.762334609188915,75.07304209658932,5154653.0,23.156348528865085,71.75274055449951,3859252.0,60.03490073109278,105.32105889056112,10712073.0,34.12467988875274,85.09141760328178,5090555.0,22.885689306219106,71.90060219223533,2107476.0,18.44114255620878,65.33257234789927,1269755.0,0.0
0,0.04024462684955179,58.75646418196087,101.99758147298472,16533816.0,37.5871339372995,87.25597935718726,9099541.0,27.462571078465118,76.98728218281899,5661710.0,23.014723396345914,71.05384205976407,4538889.0,50.99997074252041,99.04285513111762,10238365.0,29.450114276273215,80.0128217945101,4132786.0,22.15940507496799,70.73614737195908,2587512.0,18.126263234706943,64.68504577358705,1656167.0,49.10483987553524,97.64314061030557,9710635.0,26.295593479368314,76.10952583271468,3648400.0,18.459017155209207,65.1234601233565,1863735.0,13.23907147085955,55.76991200661018,1413448.0,50.63039542344178,99.06418848034315,9419338.0,28.536418677974968,79.0863385827238,3473073.0,21.985242183089866,70.56588133220075,2271753.0,17.945274744943617,64.42243120033332,1518466.0,0.0
0,0.03182275889574194,61.126072200575514,105.21041745353334,12610288.0,31.59181685506189,82.11174950442155,5581270.0,23.755058101912407,72.61186105985702,3710643.0,20.1238985419449,67.42030000646949,2658655.0,61.839252523027355,106.32360395060995,11415644.0,35.010310680012665,85.83966715522452,5795199.0,25.156257314369896,74.75074493592015,3252171.0,21.899443763682175,70.32284846163529,2620286.0,70.41383844363976,107.99421022947836,19316798.0,41.71821260894109,90.4043722455102,11282580.0,29.87661948754664,79.37957836647982,7899016.0,24.81126860431496,72.74410388317926,6385912.0,61.45434284258788,106.04601594642325,11360965.0,34.460784651182,85.43410393689415,5326166.0,24.990696121490824,74.61919336309506,2920978.0,22.006374688493892,70.51959068852932,2504882.0,0.0
0,0.06769849250639591,101.3098315457587,119.7412886176931,22359763.0,68.75637813055032,110.33192831262754,10778254.0,54.91752660709614,102.4137430369063,8600679.0,44.90762897385414,95.01576724352769,6274976.0,108.1024906720271,120.70326367096719,24888954.0,77.56777581198111,114.30627523715387,12633751.0,60.14928026600212,106.00714445018797,8271807.0,50.01407284768212,99.32334357066355,6573115.0,113.97164778125043,118.11241616254107,35966522.0,90.38957194586334,116.574163866646,22980776.0,67.2875717668764,108.41592176221017,15900555.0,55.80276156186752,101.53416178592451,12859493.0,105.12225668103152,120.87025295415332,21455027.0,76.7028575952417,114.07396953568441,11843564.0,59.01575945532899,105.42660072688489,7639805.0,49.21279825418898,98.78508753453154,6197362.0,0.0
0,0.03526890621662038,50.271812311547414,98.15273419854424,11226168.0,31.276961627955007,80.77859362686422,7225770.0,22.02864995663009,69.64436569263572,4409933.0,16.99320710165081,61.92215102056107,3158535.0,45.394335751951644,95.28249284708151,7644708.0,27.35328578706062,76.96756858411841,4946572.0,20.73784437774504,68.32704310449581,3212451.0,17.946964794646913,64.04335664574262,2696748.0,49.14484689733034,97.0698356739826,11295283.0,28.935609450510114,78.31831940206041,6318958.0,21.255352397736505,68.65579142144584,4579510.0,18.512682256887555,64.02669162257563,4200149.0,45.08919400806818,95.11722695414117,7276348.0,27.275410981536808,77.11151567737505,4463959.0,20.237517382384933,67.733613067106,2838075.0,17.99345492971321,64.18834250585502,2534069.0,0.0
0,0.0362233637926015,81.58779481213256,115.37745955951581,14786525.0,42.58699969709903,93.55382848420977,4633171.0,28.112508777243878,78.85644216621591,2288895.0,21.21103420027261,69.621567176608,1430383.0,86.26786771488759,116.70208219901956,17804568.0,55.63625896655698,103.18503437820237,7929913.0,38.7188356211535,90.1657763589794,3873262.0,30.39835263179634,81.63208234454248,2275238.0,92.53005603667856,115.14629816441253,29552494.0,68.63855481819058,107.94807794071302,19110285.0,49.70795872285939,97.60066253220994,12719338.0,39.3612558687062,89.24962647693914,8881587.0,84.6753693326541,116.4247032718947,16145568.0,54.02050949319161,102.23178403386892,6980961.0,38.00926945794495,89.52596403128224,3657176.0,30.03904668805331,81.2492445933467,2120040.0,0.0
0,0.03365304471670692,60.47506574327766,104.2352917342786,13906652.0,35.15714536492682,85.30869992789557,7569057.0,23.211287191419643,71.66175383291596,4163556.0,19.923209442249178,66.75437540880418,3434685.0,58.182189767454666,104.32327267397531,10260017.0,34.50209104927648,85.24059794309476,5866965.0,24.348071071581007,73.6438277116886,3283482.0,19.972916179042006,67.4376015142786,2432385.0,63.12530806404978,105.34744492367099,15787064.0,38.18590890941884,87.30240932569563,9936122.0,27.37341321198937,76.54199565757858,6945033.0,21.364978452726795,68.24693679758327,5300438.0,57.984562376946485,104.09570822468373,10415532.0,33.978099916013825,84.8024815159072,5478263.0,23.452296540044884,72.50345590554662,2870290.0,19.938721069515772,67.41697072056918,2318622.0,0.0
0,0.0677139979859013,86.22878144318541,117.62564517729669,12617337.0,59.654975148352634,104.35085889441929,12286716.0,43.581048381545074,93.46899720177959,7780263.0,33.016630295603804,83.48373373340952,5692705.0,83.37926126585067,117.43577933548588,8166925.0,58.06831965689582,104.29963833094241,10040233.0,43.735128595227934,93.86078961706819,7440737.0,36.13910726824634,87.09867375645165,5630194.0,91.54149399016949,118.8333238956126,15188888.0,62.8099554597899,105.83804794398594,14290469.0,49.4398896476711,96.76077896881809,12376869.0,37.88583215156063,86.79164216097521,9781615.0,83.15906603241041,117.45301816189135,7636705.0,57.81428040368438,104.05099242570475,10065930.0,43.57765279288458,93.75710718982255,7179886.0,35.925768611199075,86.9363631937535,5402212.0,0.0
0,0.04043595008687411,55.03762856080737,99.78510303867715,15761230.0,34.41712388649475,84.57883278802468,7558231.0,27.424150844680646,76.91890604552795,5762138.0,22.644191185581914,70.79056598137761,3825866.0,48.653391802398424,97.50909382872901,9837166.0,29.12581920942848,79.67382435182579,3932637.0,21.941987581060427,70.48359017972389,2376586.0,16.8417566190745,62.54217559222584,1491095.0,43.43253741515331,93.38172605815316,8474037.0,27.983954853987967,78.31616477245574,3692757.0,17.193946111164653,62.98735477136517,1839806.0,12.13810046674285,53.493017596755216,1354861.0,47.147951632223155,96.74028651427824,8188869.0,29.079322190249343,79.75354582778516,3445456.0,21.46516638900745,69.85845203335289,2086282.0,16.623798722308656,62.19021032088301,1372695.0,0.0
0,0.06075208537099327,77.29501865594581,110.27846052841817,23436208.0,51.38300966529443,98.6549242104435,12618929.0,40.61585961917088,90.52518022037617,9231632.0,33.51504006553675,83.83116349935742,6170427.0,61.42136622103509,106.48416196293151,9877074.0,37.051317619198414,88.4650087193126,4169796.0,26.76171676006113,77.21356120688237,2106410.0,19.477430436039707,67.05327377265773,1031832.0,52.743422230177195,101.33224803358019,6641652.0,25.905453594195315,76.04247010705978,2206708.0,12.698653123321998,54.8080758031963,1109397.0,9.472303492998858,47.73598338081739,540747.0,60.193655257396976,106.05100047100731,8520187.0,36.548281725434045,88.05316638561122,3771056.0,26.43058921121835,76.81698396541354,1968851.0,19.391798956368493,66.92480586369093,998876.0,0.0
0,0.04374124174221409,49.64522380250857,95.54950750822708,15320740.0,35.14681575360383,84.42059117419187,9189967.0,25.677419077253514,74.45024446911023,6131125.0,21.53333803747711,68.7887515743727,4706947.0,42.90347957483719,92.97721118157206,8285613.0,26.783804436122317,76.93808019592642,3314948.0,19.99628946317688,67.67671162775797,1824808.0,15.118434277374675,59.5899616639755,947312.0,38.31580007159477,89.26175478157191,5812115.0,22.394709215073455,71.1786844769635,2165469.0,12.105246038193059,53.5968916367396,991393.0,9.499962137379356,47.83123487616892,523108.0,42.41133951067726,92.8360039198571,7282196.0,26.5560470047225,76.74969536364779,2914130.0,19.988902810094864,67.70473688849148,1685330.0,15.114474191460946,59.59741708884125,908941.0,0.0
0,0.09639566782423925,90.34756681031516,113.17847655166824,29291515.0,67.4308766229296,106.20944702488728,20143080.0,50.83311877848302,97.94593305277309,13717456.0,42.87651106276934,91.98070274600248,10195027.0,74.34379087442001,112.46346151508816,13758733.0,46.02014463521086,96.40270402166888,5418787.0,34.6557306797373,86.29523931398862,2661257.0,27.00655711748427,77.69160971274202,1355734.0,62.96347117621952,107.67825313037302,8513575.0,30.263152097589185,81.51915869420343,2224936.0,15.717138687337362,60.72046749265324,978376.0,11.745244799052745,53.00875435632156,476625.0,72.0852253170134,111.89515753367152,11726014.0,44.37290895072352,95.2354190496916,4311644.0,34.4484207845135,86.13143826623083,2420586.0,27.12923200837108,77.8679786297472,1305854.0,0.0
0,0.0849652182199352,55.35306033236497,98.70791595302677,19219369.0,44.01708808910796,90.72699796396722,14687821.0,38.49402631107929,87.39632874509341,11199989.0,33.67135245280941,83.17147556236785,8252390.0,39.33054412027922,90.99193086658617,2856434.0,23.385859688012005,73.11053422699808,609099.0,15.232839627707177,60.142860875976396,222333.0,10.36004426484559,50.11183683988492,123691.0,16.94653109553772,63.07275992001346,552176.0,4.573281381228401,33.65651379885046,79782.0,1.740415593892415,20.86356523196281,29497.0,1.1593069763599564,17.0250308720709,23621.0,38.04025829191392,89.8106784252372,2577426.0,22.616594498217015,72.04233986894279,533769.0,14.666586925692886,59.09028876402869,203171.0,9.956211879225124,49.16436023658441,117651.0,0.0
0,0.024490954143978477,41.95246347978136,91.75303269696367,8932935.0,24.9403233467803,74.13741456630316,4041895.0,19.222033291569716,66.1019186577341,2643496.0,15.400393771254699,59.60086217561945,1917810.0,44.092147292478415,93.6277540860098,9538620.0,24.74983994437637,74.04023750277106,3756461.0,20.14737852982886,67.60523715720501,2695996.0,16.539573322685907,61.823247756276025,2012744.0,48.19144201511751,94.98897638817775,13837097.0,27.57972491085074,76.94603491055773,6396148.0,22.117670140848947,69.86028139612296,4922330.0,18.24943378171855,63.98686838827005,3555747.0,43.44086891272322,93.2437334645793,8858774.0,24.470728752185707,73.75859615342307,3419736.0,19.90013217496661,67.29751779872831,2457700.0,16.323370874695378,61.48461413378262,1866244.0,0.0
0,0.043300820829836446,60.64343049111261,102.80765541248334,17995028.0,38.05943226721372,88.0750801221121,8633847.0,30.437765898858615,80.35946142657293,6845609.0,25.25105326926519,74.24349511333676,4371256.0,52.93876237419284,100.6072302977309,10693150.0,31.678241728738417,82.62250385342139,4242731.0,23.776359268081123,73.0841061834681,2540272.0,18.36207507813468,65.09687606160996,1606437.0,45.942455700733845,95.50161021960486,8825810.0,29.512489501727913,80.18790360110559,3741153.0,18.222050501851825,64.7397578241791,1844990.0,12.648149550467432,54.55473047347997,1361156.0,51.429443006429764,99.94555962064301,8928339.0,31.488161046935883,82.51570467710772,3804705.0,23.39767110462475,72.61688702690671,2301342.0,18.19634866654734,64.84874475709802,1507010.0,0.0
0,0.06113729902163232,78.8325250237502,112.82672513090397,18924455.0,52.83212746623342,99.61234230530236,11812160.0,38.365651374757334,88.76319360296789,7322383.0,29.34927062824414,79.32949291143909,4954379.0,77.87718054274346,114.3535632655326,13014224.0,49.12437526675937,97.84929429030525,9258412.0,36.33916819264501,87.30368499440485,5559695.0,28.940712299156008,79.50158628075012,3783935.0,84.69671352452809,114.8007772314302,20567098.0,52.498000165218706,99.1013968606726,12569524.0,36.95919442111495,87.23465377546921,7996246.0,28.853127452465202,78.64029746239979,5624332.0,76.34356714075257,113.65766166435799,12893525.0,48.604516322231554,97.7568340242424,8217447.0,35.386215940851706,86.56711333673438,4751946.0,28.748351254973773,79.34647736790335,3417498.0,0.0
0,0.02427897388183085,48.92321116327739,97.0782214121033,10497858.0,25.29624747008853,74.43502585750142,4778222.0,19.03225551073233,65.60793695164243,3169636.0,16.226199900868775,61.004150991060456,2269235.0,48.69324393165453,97.3822900107777,9810750.0,27.21943109691454,76.96717329120222,4724624.0,19.189075601327257,66.09496289350803,2614720.0,16.742522132422796,62.13176273443392,2139589.0,53.66876402637992,99.18988171421725,14374430.0,31.746544175352124,81.23519310645443,7788998.0,22.315502333714253,70.06200040890653,5115946.0,18.84155353774559,64.57766403850397,4397111.0,47.17285146838127,96.41831893128604,8688057.0,26.17223878233812,75.92035046699687,3906249.0,19.064139279371066,66.02403812136978,2247386.0,16.62842656716829,62.00871579225164,1896876.0,0.0
0,0.025425937611457103,47.323947419146094,96.22086954689854,9468115.0,25.68233089176798,74.57319863372906,4935031.0,17.741692596825047,63.50508200514542,2936435.0,14.451501425011358,57.63448393573262,2356938.0,44.86672873841748,94.86395265039103,7333021.0,25.612131872065646,74.90256253821875,4407866.0,18.667208216877093,65.28010278383765,2549930.0,15.192863584419875,59.428654478845196,1825461.0,50.05918271812312,97.47425973585509,12222846.0,29.956258346986825,79.11520093402876,7292936.0,21.254268149963515,68.37235285055701,5001050.0,15.952026338615742,59.755948444884496,3761697.0,43.83980669411133,94.10388661163397,6833670.0,24.99145853698834,74.29778170616086,3830153.0,18.20839414299679,64.67704146492824,2132097.0,15.19088784403354,59.492490241418906,1661913.0,0.0
0,0.01885309307669556,36.884579243022955,86.79119209990937,8169391.0,19.243296595117787,65.78002506566753,3730833.0,14.603354628189065,57.97226112093479,2530798.0,12.186032823450041,53.28646767859148,1749352.0,36.42966329804078,87.03195423304194,6873149.0,20.146395822720326,67.36280134939695,3398835.0,14.265921231980835,57.64189804686999,1871987.0,12.391144965648277,53.98329309850851,1533656.0,40.06590333328744,88.74520158413277,10909671.0,23.436919152978756,71.11991894425007,6014129.0,16.228516404840907,60.57909239759735,3806149.0,13.950145254781017,56.26962083251237,3292684.0,36.172147567842934,86.72699410564623,6795764.0,19.763625380347236,66.8889969508792,3088863.0,14.102917487023447,57.37752597375587,1711954.0,12.475812669521279,54.19166623836593,1441472.0,0.0
0,0.024170305343899474,26.202959135906156,76.36014902173173,2511109.0,9.88567725902163,48.86757491163041,377041.0,4.540206661067589,33.48664047968309,145272.0,3.7148170202805963,30.353220062200368,91259.0,32.52463823987003,83.60631596787708,4222532.0,18.162840247277334,64.81177669162395,1555208.0,12.629724222439455,54.867036950462584,568646.0,9.487433052002588,47.95093964736167,252950.0,41.551205752364694,90.50517324844544,11233503.0,26.993828392835017,74.62760618498474,8213754.0,20.250137682256888,66.10848980520312,5946022.0,16.17676680756151,59.904492459333206,4627416.0,31.72774710523055,82.73301251143084,4143292.0,17.321278104390686,63.45958295722435,1303020.0,11.973003951480772,53.52690111938323,456686.0,9.088846360369539,46.986163338759525,216576.0,0.0
0,0.0387434554973822,75.89893261830348,111.9791796456357,17196103.0,40.15476518291088,90.63721714471436,6902628.0,32.66038950310473,83.3845127933211,5266832.0,25.760954344563615,75.28641910796617,3421161.0,76.31548340240393,112.92027768200371,16380257.0,43.01740647932701,93.38814266268389,7003912.0,32.36058122564745,83.35078013363137,4320819.0,27.69120451322438,78.0622381238409,3300457.0,85.44827105505914,113.38152602180136,24097731.0,48.99849410031529,96.4957106358388,13710657.0,38.89926821880464,88.59425952537391,10124436.0,33.676708292602335,83.537287039297,7251220.0,75.45236193911691,112.70009128515076,15403096.0,41.875025815423164,92.69530267102917,5638662.0,32.20370434112156,83.33113151290844,3738762.0,27.526694868582286,77.9650243505873,2902649.0,0.0
0,0.046708427294746516,68.15055382687834,106.32134464244935,20940327.0,45.03179771722818,93.8534518269673,11188148.0,35.8824296787873,85.97385813394878,8594028.0,29.21175359006485,78.95552607974264,5508463.0,54.26296106345775,101.88611876025583,9366807.0,32.558785160606355,83.74303112375779,3850449.0,24.214768831490687,73.80196706078965,2196733.0,18.02281567099448,64.63924996271273,1193031.0,47.792875975822994,97.37503209600712,7448991.0,26.14695687791714,76.25241422014554,2605531.0,13.214063209924136,55.79055570436394,1251575.0,10.316679517010643,49.668070084933895,750376.0,53.317710412909086,101.53390059581471,7988603.0,32.26493336178767,83.50500232703105,3498437.0,23.45433423744682,72.7933100936047,1959408.0,17.783124629978936,64.25864023895274,1111501.0,0.0
